reshaped_warwick/images_train/train_6.png,reshaped_warwick/segments_train/train_6_anno.png
reshaped_warwick/images_train/train_57.png,reshaped_warwick/segments_train/train_57_anno.png
reshaped_warwick/images_train/train_62.png,reshaped_warwick/segments_train/train_62_anno.png
reshaped_warwick/images_train/train_46.png,reshaped_warwick/segments_train/train_46_anno.png
reshaped_warwick/images_train/train_23.png,reshaped_warwick/segments_train/train_23_anno.png
reshaped_warwick/images_train/train_80.png,reshaped_warwick/segments_train/train_80_anno.png
reshaped_warwick/images_train/train_43.png,reshaped_warwick/segments_train/train_43_anno.png
reshaped_warwick/images_train/train_76.png,reshaped_warwick/segments_train/train_76_anno.png
reshaped_warwick/images_train/train_61.png,reshaped_warwick/segments_train/train_61_anno.png
reshaped_warwick/images_train/train_14.png,reshaped_warwick/segments_train/train_14_anno.png
reshaped_warwick/images_train/train_50.png,reshaped_warwick/segments_train/train_50_anno.png
reshaped_warwick/images_train/train_29.png,reshaped_warwick/segments_train/train_29_anno.png
reshaped_warwick/images_train/train_79.png,reshaped_warwick/segments_train/train_79_anno.png
reshaped_warwick/images_train/train_18.png,reshaped_warwick/segments_train/train_18_anno.png
reshaped_warwick/images_train/train_57.png,reshaped_warwick/segments_train/train_57_anno.png
reshaped_warwick/images_train/train_50.png,reshaped_warwick/segments_train/train_50_anno.png
reshaped_warwick/images_train/train_24.png,reshaped_warwick/segments_train/train_24_anno.png
reshaped_warwick/images_train/train_24.png,reshaped_warwick/segments_train/train_24_anno.png
reshaped_warwick/images_train/train_12.png,reshaped_warwick/segments_train/train_12_anno.png
reshaped_warwick/images_train/train_35.png,reshaped_warwick/segments_train/train_35_anno.png
reshaped_warwick/images_train/train_55.png,reshaped_warwick/segments_train/train_55_anno.png
reshaped_warwick/images_train/train_2.png,reshaped_warwick/segments_train/train_2_anno.png
reshaped_warwick/images_train/train_14.png,reshaped_warwick/segments_train/train_14_anno.png
