reshaped_warwick/images_train/train_34.png,reshaped_warwick/segments_train/train_34_anno.png
reshaped_warwick/images_train/train_67.png,reshaped_warwick/segments_train/train_67_anno.png
reshaped_warwick/images_train/train_7.png,reshaped_warwick/segments_train/train_7_anno.png
reshaped_warwick/images_train/train_7.png,reshaped_warwick/segments_train/train_7_anno.png
reshaped_warwick/images_train/train_15.png,reshaped_warwick/segments_train/train_15_anno.png
reshaped_warwick/images_train/train_49.png,reshaped_warwick/segments_train/train_49_anno.png
reshaped_warwick/images_train/train_59.png,reshaped_warwick/segments_train/train_59_anno.png
reshaped_warwick/images_train/train_69.png,reshaped_warwick/segments_train/train_69_anno.png
reshaped_warwick/images_train/train_7.png,reshaped_warwick/segments_train/train_7_anno.png
reshaped_warwick/images_train/train_7.png,reshaped_warwick/segments_train/train_7_anno.png
reshaped_warwick/images_train/train_40.png,reshaped_warwick/segments_train/train_40_anno.png
reshaped_warwick/images_train/train_64.png,reshaped_warwick/segments_train/train_64_anno.png
reshaped_warwick/images_train/train_53.png,reshaped_warwick/segments_train/train_53_anno.png
reshaped_warwick/images_train/train_33.png,reshaped_warwick/segments_train/train_33_anno.png
reshaped_warwick/images_train/train_56.png,reshaped_warwick/segments_train/train_56_anno.png
reshaped_warwick/images_train/train_44.png,reshaped_warwick/segments_train/train_44_anno.png
reshaped_warwick/images_train/train_14.png,reshaped_warwick/segments_train/train_14_anno.png
reshaped_warwick/images_train/train_3.png,reshaped_warwick/segments_train/train_3_anno.png
reshaped_warwick/images_train/train_19.png,reshaped_warwick/segments_train/train_19_anno.png
reshaped_warwick/images_train/train_44.png,reshaped_warwick/segments_train/train_44_anno.png
reshaped_warwick/images_train/train_19.png,reshaped_warwick/segments_train/train_19_anno.png
reshaped_warwick/images_train/train_48.png,reshaped_warwick/segments_train/train_48_anno.png
reshaped_warwick/images_train/train_80.png,reshaped_warwick/segments_train/train_80_anno.png
reshaped_warwick/images_train/train_20.png,reshaped_warwick/segments_train/train_20_anno.png
reshaped_warwick/images_train/train_34.png,reshaped_warwick/segments_train/train_34_anno.png
reshaped_warwick/images_train/train_64.png,reshaped_warwick/segments_train/train_64_anno.png
reshaped_warwick/images_train/train_58.png,reshaped_warwick/segments_train/train_58_anno.png
